product_id,date,sales_quantity,stock_level,price,day_of_week,month,year,is_weekend,sales_7d_avg,stock_to_sales_ratio
PRD003,2025-04-23 09:12:32.027067,4,22,746.74,2,4,2025,0,2.4285714285714284,4.4
PRD003,2025-04-24 09:12:32.027067,4,28,724.18,3,4,2025,0,2.7142857142857144,5.6
PRD003,2025-04-25 09:12:32.027067,4,20,740.05,4,4,2025,0,3.0,4.0
PRD003,2025-04-26 09:12:32.027067,4,73,763.62,5,4,2025,1,3.4285714285714284,14.6
PRD003,2025-04-27 09:12:32.027067,4,24,667.04,6,4,2025,1,3.7142857142857144,4.8
PRD003,2025-04-28 09:12:32.027067,6,79,750.05,0,4,2025,0,4.285714285714286,11.285714285714286
PRD003,2025-04-29 09:12:32.027067,6,24,709.08,1,4,2025,0,4.571428571428571,3.4285714285714284
PRD003,2025-04-30 09:12:32.027067,3,25,711.43,2,4,2025,0,4.428571428571429,6.25
PRD003,2025-05-01 09:12:32.027067,3,67,756.33,3,5,2025,0,4.285714285714286,16.75
PRD003,2025-05-02 09:12:32.027067,4,43,675.9,4,5,2025,0,4.285714285714286,8.6
PRD003,2025-05-03 09:12:32.027067,4,29,769.54,5,5,2025,1,4.285714285714286,5.8
PRD003,2025-05-04 09:12:32.027067,5,81,765.19,6,5,2025,1,4.428571428571429,13.5
PRD003,2025-05-05 09:12:32.027067,2,87,665.5,0,5,2025,0,3.857142857142857,29.0
PRD003,2025-05-06 09:12:32.027067,3,36,755.49,1,5,2025,0,3.4285714285714284,9.0
PRD003,2025-05-07 09:12:32.027067,2,86,719.2,2,5,2025,0,3.2857142857142856,28.666666666666668
PRD003,2025-05-08 09:12:32.027067,2,84,700.87,3,5,2025,0,3.142857142857143,28.0
PRD003,2025-05-09 09:12:32.027067,4,85,664.42,4,5,2025,0,3.142857142857143,17.0
PRD003,2025-05-10 09:12:32.027067,4,59,717.36,5,5,2025,1,3.142857142857143,11.8
PRD003,2025-05-11 09:12:32.027067,3,58,709.53,6,5,2025,1,2.857142857142857,14.5
PRD003,2025-05-12 09:12:32.027067,0,59,749.57,0,5,2025,0,2.5714285714285716,59.0
PRD003,2025-05-13 09:12:32.027067,1,24,735.13,1,5,2025,0,2.2857142857142856,12.0
PRD003,2025-05-14 09:12:32.027067,1,59,773.84,2,5,2025,0,2.142857142857143,29.5
PRD003,2025-05-15 09:12:32.027067,5,39,666.35,3,5,2025,0,2.5714285714285716,6.5
PRD003,2025-05-16 09:12:32.027067,1,93,793.49,4,5,2025,0,2.142857142857143,46.5
PRD003,2025-05-17 09:12:32.027067,2,48,756.06,5,5,2025,1,1.8571428571428572,16.0
PRD003,2025-05-18 09:12:32.027067,2,42,699.21,6,5,2025,1,1.7142857142857142,14.0
PRD003,2025-05-19 09:12:32.027067,2,97,788.13,0,5,2025,0,2.0,32.333333333333336
PRD003,2025-05-20 09:12:32.027067,4,23,707.88,1,5,2025,0,2.4285714285714284,4.6
PRD003,2025-05-21 09:12:32.027067,2,47,717.83,2,5,2025,0,2.5714285714285716,15.666666666666666
PRD003,2025-05-22 09:12:32.027067,2,51,702.2,3,5,2025,0,2.142857142857143,17.0
PRD004,2024-05-22 09:12:32.027067,3,21,914.61,2,5,2024,0,3.0,5.25
PRD004,2024-05-23 09:12:32.027067,5,72,951.6,3,5,2024,0,4.0,12.0
PRD004,2024-05-24 09:12:32.027067,2,52,938.51,4,5,2024,0,3.3333333333333335,17.333333333333332
PRD004,2024-05-25 09:12:32.027067,8,29,810.91,5,5,2024,1,4.5,3.2222222222222223
PRD004,2024-05-26 09:12:32.027067,8,92,940.98,6,5,2024,1,5.2,10.222222222222221
PRD004,2024-05-27 09:12:32.027067,5,42,810.63,0,5,2024,0,5.166666666666667,7.0
PRD004,2024-05-28 09:12:32.027067,6,24,971.04,1,5,2024,0,5.285714285714286,3.4285714285714284
PRD004,2024-05-29 09:12:32.027067,5,22,823.65,2,5,2024,0,5.571428571428571,3.6666666666666665
PRD004,2024-05-30 09:12:32.027067,5,93,909.06,3,5,2024,0,5.571428571428571,15.5
PRD004,2024-05-31 09:12:32.027067,5,56,903.72,4,5,2024,0,6.0,9.333333333333334
PRD004,2024-06-01 09:12:32.027067,5,28,903.3,5,6,2024,1,5.571428571428571,4.666666666666667
PRD004,2024-06-02 09:12:32.027067,7,33,815.15,6,6,2024,1,5.428571428571429,4.125
PRD004,2024-06-03 09:12:32.027067,1,79,874.54,0,6,2024,0,4.857142857142857,39.5
PRD004,2024-06-04 09:12:32.027067,4,40,855.91,1,6,2024,0,4.571428571428571,8.0
PRD004,2024-06-05 09:12:32.027067,2,82,870.85,2,6,2024,0,4.142857142857143,27.333333333333332
PRD004,2024-06-06 09:12:32.027067,3,21,850.94,3,6,2024,0,3.857142857142857,5.25
PRD004,2024-06-07 09:12:32.027067,5,46,943.9,4,6,2024,0,3.857142857142857,7.666666666666667
PRD004,2024-06-08 09:12:32.027067,2,70,937.7,5,6,2024,1,3.4285714285714284,23.333333333333332
PRD004,2024-06-09 09:12:32.027067,4,71,888.65,6,6,2024,1,3.0,14.2
PRD004,2024-06-10 09:12:32.027067,4,23,870.13,0,6,2024,0,3.4285714285714284,4.6
PRD004,2024-06-11 09:12:32.027067,2,26,906.76,1,6,2024,0,3.142857142857143,8.666666666666666
PRD004,2024-06-12 09:12:32.027067,4,40,970.91,2,6,2024,0,3.4285714285714284,8.0
PRD004,2024-06-13 09:12:32.027067,3,86,885.38,3,6,2024,0,3.4285714285714284,21.5
PRD004,2024-06-14 09:12:32.027067,2,25,871.99,4,6,2024,0,3.0,8.333333333333334
PRD004,2024-06-15 09:12:32.027067,4,25,896.61,5,6,2024,1,3.2857142857142856,5.0
PRD004,2024-06-16 09:12:32.027067,3,31,835.1,6,6,2024,1,3.142857142857143,7.75
PRD004,2024-06-17 09:12:32.027067,2,47,944.17,0,6,2024,0,2.857142857142857,15.666666666666666
PRD004,2024-06-18 09:12:32.027067,4,91,846.75,1,6,2024,0,3.142857142857143,18.2
PRD004,2024-06-19 09:12:32.027067,5,33,840.97,2,6,2024,0,3.2857142857142856,5.5
PRD004,2024-06-20 09:12:32.027067,3,24,855.0,3,6,2024,0,3.2857142857142856,6.0
PRD004,2024-06-21 09:12:32.027067,1,18,913.7,4,6,2024,0,3.142857142857143,9.0
PRD004,2024-06-22 09:12:32.027067,8,65,851.59,5,6,2024,1,3.7142857142857144,7.222222222222222
PRD004,2024-06-23 09:12:32.027067,4,26,864.86,6,6,2024,1,3.857142857142857,5.2
PRD004,2024-06-24 09:12:32.027067,4,80,834.68,0,6,2024,0,4.142857142857143,16.0
PRD004,2024-06-25 09:12:32.027067,4,32,816.26,1,6,2024,0,4.142857142857143,6.4
PRD004,2024-06-26 09:12:32.027067,3,26,832.25,2,6,2024,0,3.857142857142857,6.5
PRD004,2024-06-27 09:12:32.027067,3,57,813.58,3,6,2024,0,3.857142857142857,14.25
PRD004,2024-06-28 09:12:32.027067,4,75,886.05,4,6,2024,0,4.285714285714286,15.0
PRD004,2024-06-29 09:12:32.027067,7,83,858.1,5,6,2024,1,4.142857142857143,10.375
PRD004,2024-06-30 09:12:32.027067,10,82,955.53,6,6,2024,1,5.0,7.454545454545454
PRD004,2024-07-01 09:12:32.027067,5,45,809.73,0,7,2024,0,5.142857142857143,7.5
PRD004,2024-07-02 09:12:32.027067,5,29,960.5,1,7,2024,0,5.285714285714286,4.833333333333333
PRD004,2024-07-03 09:12:32.027067,5,66,932.29,2,7,2024,0,5.571428571428571,11.0
PRD004,2024-07-04 09:12:32.027067,5,27,845.62,3,7,2024,0,5.857142857142857,4.5
PRD004,2024-07-05 09:12:32.027067,2,39,902.99,4,7,2024,0,5.571428571428571,13.0
PRD004,2024-07-06 09:12:32.027067,5,42,930.72,5,7,2024,1,5.285714285714286,7.0
PRD004,2024-07-07 09:12:32.027067,3,78,834.36,6,7,2024,1,4.285714285714286,19.5
PRD004,2024-07-08 09:12:32.027067,4,25,858.91,0,7,2024,0,4.142857142857143,5.0
PRD004,2024-07-09 09:12:32.027067,2,56,808.48,1,7,2024,0,3.7142857142857144,18.666666666666668
PRD004,2024-07-10 09:12:32.027067,6,65,934.06,2,7,2024,0,3.857142857142857,9.285714285714286
PRD004,2024-07-11 09:12:32.027067,1,72,844.25,3,7,2024,0,3.2857142857142856,36.0
PRD004,2024-07-12 09:12:32.027067,6,94,969.34,4,7,2024,0,3.857142857142857,13.428571428571429
PRD004,2024-07-13 09:12:32.027067,5,27,846.2,5,7,2024,1,3.857142857142857,4.5
PRD004,2024-07-14 09:12:32.027067,2,24,877.69,6,7,2024,1,3.7142857142857144,8.0
PRD004,2024-07-15 09:12:32.027067,4,76,852.53,0,7,2024,0,3.7142857142857144,15.2
PRD004,2024-07-16 09:12:32.027067,5,67,867.19,1,7,2024,0,4.142857142857143,11.166666666666666
PRD004,2024-07-17 09:12:32.027067,3,37,895.74,2,7,2024,0,3.7142857142857144,9.25
PRD004,2024-07-18 09:12:32.027067,4,66,913.65,3,7,2024,0,4.142857142857143,13.2
PRD004,2024-07-19 09:12:32.027067,6,66,972.79,4,7,2024,0,4.142857142857143,9.428571428571429
PRD004,2024-07-20 09:12:32.027067,4,75,886.89,5,7,2024,1,4.0,15.0
PRD004,2024-07-21 09:12:32.027067,6,34,850.58,6,7,2024,1,4.571428571428571,4.857142857142857
PRD004,2024-07-22 09:12:32.027067,6,90,949.62,0,7,2024,0,4.857142857142857,12.857142857142858
PRD004,2024-07-23 09:12:32.027067,6,67,898.82,1,7,2024,0,5.0,9.571428571428571
PRD004,2024-07-24 09:12:32.027067,1,52,953.83,2,7,2024,0,4.714285714285714,26.0
PRD004,2024-07-25 09:12:32.027067,5,76,868.27,3,7,2024,0,4.857142857142857,12.666666666666666
PRD004,2024-07-26 09:12:32.027067,3,32,834.4,4,7,2024,0,4.428571428571429,8.0
PRD004,2024-07-27 09:12:32.027067,9,90,831.96,5,7,2024,1,5.142857142857143,9.0
PRD004,2024-07-28 09:12:32.027067,9,79,803.43,6,7,2024,1,5.571428571428571,7.9
PRD004,2024-07-29 09:12:32.027067,5,92,965.01,0,7,2024,0,5.428571428571429,15.333333333333334
PRD004,2024-07-30 09:12:32.027067,4,80,921.75,1,7,2024,0,5.142857142857143,16.0
PRD004,2024-07-31 09:12:32.027067,5,57,871.25,2,7,2024,0,5.714285714285714,9.5
PRD004,2024-08-01 09:12:32.027067,5,95,937.91,3,8,2024,0,5.714285714285714,15.833333333333334
PRD004,2024-08-02 09:12:32.027067,5,42,864.25,4,8,2024,0,6.0,7.0
PRD004,2024-08-03 09:12:32.027067,5,61,942.01,5,8,2024,1,5.428571428571429,10.166666666666666
PRD004,2024-08-04 09:12:32.027067,5,25,920.78,6,8,2024,1,4.857142857142857,4.166666666666667
PRD004,2024-08-05 09:12:32.027067,1,80,966.51,0,8,2024,0,4.285714285714286,40.0
PRD004,2024-08-06 09:12:32.027067,6,21,810.66,1,8,2024,0,4.571428571428571,3.0
PRD004,2024-08-07 09:12:32.027067,5,26,928.05,2,8,2024,0,4.571428571428571,4.333333333333333
PRD004,2024-08-08 09:12:32.027067,1,66,923.68,3,8,2024,0,4.0,33.0
PRD004,2024-08-09 09:12:32.027067,2,58,838.17,4,8,2024,0,3.5714285714285716,19.333333333333332
PRD004,2024-08-10 09:12:32.027067,3,97,801.71,5,8,2024,1,3.2857142857142856,24.25
PRD004,2024-08-11 09:12:32.027067,9,83,820.97,6,8,2024,1,3.857142857142857,8.3
PRD004,2024-08-12 09:12:32.027067,2,25,938.79,0,8,2024,0,4.0,8.333333333333334
PRD004,2024-08-13 09:12:32.027067,5,29,951.48,1,8,2024,0,3.857142857142857,4.833333333333333
PRD004,2024-08-14 09:12:32.027067,5,76,865.86,2,8,2024,0,3.857142857142857,12.666666666666666
PRD004,2024-08-15 09:12:32.027067,2,26,970.04,3,8,2024,0,4.0,8.666666666666666
PRD004,2024-08-16 09:12:32.027067,3,94,800.67,4,8,2024,0,4.142857142857143,23.5
PRD004,2024-08-17 09:12:32.027067,8,23,860.28,5,8,2024,1,4.857142857142857,2.5555555555555554
PRD004,2024-08-18 09:12:32.027067,8,45,881.43,6,8,2024,1,4.714285714285714,5.0
PRD004,2024-08-19 09:12:32.027067,3,19,965.48,0,8,2024,0,4.857142857142857,4.75
PRD004,2024-08-20 09:12:32.027067,5,26,871.83,1,8,2024,0,4.857142857142857,4.333333333333333
PRD004,2024-08-21 09:12:32.027067,3,75,939.54,2,8,2024,0,4.571428571428571,18.75
PRD004,2024-08-22 09:12:32.027067,2,25,957.25,3,8,2024,0,4.571428571428571,8.333333333333334
PRD004,2024-08-23 09:12:32.027067,4,38,961.65,4,8,2024,0,4.714285714285714,7.6
PRD004,2024-08-24 09:12:32.027067,5,18,866.12,5,8,2024,1,4.285714285714286,3.0
PRD004,2024-08-25 09:12:32.027067,10,84,821.91,6,8,2024,1,4.571428571428571,7.636363636363637
PRD004,2024-08-26 09:12:32.027067,5,47,949.82,0,8,2024,0,4.857142857142857,7.833333333333333
PRD004,2024-08-27 09:12:32.027067,3,72,804.06,1,8,2024,0,4.571428571428571,18.0
PRD004,2024-08-28 09:12:32.027067,3,55,850.37,2,8,2024,0,4.571428571428571,13.75
PRD004,2024-08-29 09:12:32.027067,7,67,927.64,3,8,2024,0,5.285714285714286,8.375
PRD004,2024-08-30 09:12:32.027067,6,63,944.07,4,8,2024,0,5.571428571428571,9.0
PRD004,2024-08-31 09:12:32.027067,9,91,936.94,5,8,2024,1,6.142857142857143,9.1
PRD004,2024-09-01 09:12:32.027067,4,68,945.22,6,9,2024,1,5.285714285714286,13.6
PRD004,2024-09-02 09:12:32.027067,2,33,942.38,0,9,2024,0,4.857142857142857,11.0
PRD004,2024-09-03 09:12:32.027067,6,20,833.18,1,9,2024,0,5.285714285714286,2.857142857142857
PRD004,2024-09-04 09:12:32.027067,3,22,955.8,2,9,2024,0,5.285714285714286,5.5
PRD004,2024-09-05 09:12:32.027067,1,44,940.12,3,9,2024,0,4.428571428571429,22.0
PRD004,2024-09-06 09:12:32.027067,3,92,821.23,4,9,2024,0,4.0,23.0
PRD004,2024-09-07 09:12:32.027067,7,24,805.8,5,9,2024,1,3.7142857142857144,3.0
PRD004,2024-09-08 09:12:32.027067,5,80,880.13,6,9,2024,1,3.857142857142857,13.333333333333334
PRD004,2024-09-09 09:12:32.027067,2,70,963.27,0,9,2024,0,3.857142857142857,23.333333333333332
PRD004,2024-09-10 09:12:32.027067,2,27,948.41,1,9,2024,0,3.2857142857142856,9.0
PRD004,2024-09-11 09:12:32.027067,6,49,926.92,2,9,2024,0,3.7142857142857144,7.0
PRD004,2024-09-12 09:12:32.027067,5,61,819.24,3,9,2024,0,4.285714285714286,10.166666666666666
PRD004,2024-09-13 09:12:32.027067,4,88,825.48,4,9,2024,0,4.428571428571429,17.6
PRD004,2024-09-14 09:12:32.027067,5,51,822.83,5,9,2024,1,4.142857142857143,8.5
PRD004,2024-09-15 09:12:32.027067,6,49,858.62,6,9,2024,1,4.285714285714286,7.0
PRD004,2024-09-16 09:12:32.027067,1,31,830.56,0,9,2024,0,4.142857142857143,15.5
PRD004,2024-09-17 09:12:32.027067,2,68,892.82,1,9,2024,0,4.142857142857143,22.666666666666668
PRD004,2024-09-18 09:12:32.027067,6,92,815.18,2,9,2024,0,4.142857142857143,13.142857142857142
PRD004,2024-09-19 09:12:32.027067,6,64,948.44,3,9,2024,0,4.285714285714286,9.142857142857142
PRD004,2024-09-20 09:12:32.027067,5,47,871.08,4,9,2024,0,4.428571428571429,7.833333333333333
PRD004,2024-09-21 09:12:32.027067,8,44,926.02,5,9,2024,1,4.857142857142857,4.888888888888889
PRD004,2024-09-22 09:12:32.027067,8,22,865.7,6,9,2024,1,5.142857142857143,2.4444444444444446
PRD004,2024-09-23 09:12:32.027067,6,80,949.05,0,9,2024,0,5.857142857142857,11.428571428571429
PRD004,2024-09-24 09:12:32.027067,6,72,943.63,1,9,2024,0,6.428571428571429,10.285714285714286
PRD004,2024-09-25 09:12:32.027067,5,73,874.98,2,9,2024,0,6.285714285714286,12.166666666666666
PRD004,2024-09-26 09:12:32.027067,6,18,852.44,3,9,2024,0,6.285714285714286,2.5714285714285716
PRD004,2024-09-27 09:12:32.027067,4,87,929.4,4,9,2024,0,6.142857142857143,17.4
PRD004,2024-09-28 09:12:32.027067,6,61,816.98,5,9,2024,1,5.857142857142857,8.714285714285714
PRD004,2024-09-29 09:12:32.027067,8,23,947.8,6,9,2024,1,5.857142857142857,2.5555555555555554
PRD004,2024-09-30 09:12:32.027067,4,58,937.51,0,9,2024,0,5.571428571428571,11.6
PRD004,2024-10-01 09:12:32.027067,2,28,948.21,1,10,2024,0,5.0,9.333333333333334
PRD004,2024-10-02 09:12:32.027067,3,22,856.49,2,10,2024,0,4.714285714285714,5.5
PRD004,2024-10-03 09:12:32.027067,2,32,922.33,3,10,2024,0,4.142857142857143,10.666666666666666
PRD004,2024-10-04 09:12:32.027067,3,22,842.32,4,10,2024,0,4.0,5.5
PRD004,2024-10-05 09:12:32.027067,6,84,899.62,5,10,2024,1,4.0,12.0
PRD004,2024-10-06 09:12:32.027067,4,12,928.01,6,10,2024,1,3.4285714285714284,2.4
PRD004,2024-10-07 09:12:32.027067,5,58,918.8,0,10,2024,0,3.5714285714285716,9.666666666666666
PRD004,2024-10-08 09:12:32.027067,4,45,903.31,1,10,2024,0,3.857142857142857,9.0
PRD004,2024-10-09 09:12:32.027067,5,80,905.77,2,10,2024,0,4.142857142857143,13.333333333333334
PRD004,2024-10-10 09:12:32.027067,1,79,802.6,3,10,2024,0,4.0,39.5
PRD004,2024-10-11 09:12:32.027067,3,34,973.66,4,10,2024,0,4.0,8.5
PRD004,2024-10-12 09:12:32.027067,6,22,954.3,5,10,2024,1,4.0,3.142857142857143
PRD004,2024-10-13 09:12:32.027067,7,55,929.7,6,10,2024,1,4.428571428571429,6.875
PRD004,2024-10-14 09:12:32.027067,6,24,904.11,0,10,2024,0,4.571428571428571,3.4285714285714284
PRD004,2024-10-15 09:12:32.027067,2,40,854.29,1,10,2024,0,4.285714285714286,13.333333333333334
PRD004,2024-10-16 09:12:32.027067,3,24,841.1,2,10,2024,0,4.0,6.0
PRD004,2024-10-17 09:12:32.027067,3,88,866.74,3,10,2024,0,4.285714285714286,22.0
PRD004,2024-10-18 09:12:32.027067,3,86,949.99,4,10,2024,0,4.285714285714286,21.5
PRD004,2024-10-19 09:12:32.027067,6,19,822.03,5,10,2024,1,4.285714285714286,2.7142857142857144
PRD004,2024-10-20 09:12:32.027067,6,50,926.81,6,10,2024,1,4.142857142857143,7.142857142857143
PRD004,2024-10-21 09:12:32.027067,2,20,934.04,0,10,2024,0,3.5714285714285716,6.666666666666667
PRD004,2024-10-22 09:12:32.027067,6,54,831.57,1,10,2024,0,4.142857142857143,7.714285714285714
PRD004,2024-10-23 09:12:32.027067,1,35,864.03,2,10,2024,0,3.857142857142857,17.5
PRD004,2024-10-24 09:12:32.027067,5,36,896.8,3,10,2024,0,4.142857142857143,6.0
PRD004,2024-10-25 09:12:32.027067,7,90,826.03,4,10,2024,0,4.714285714285714,11.25
PRD004,2024-10-26 09:12:32.027067,10,40,945.34,5,10,2024,1,5.285714285714286,3.6363636363636362
PRD004,2024-10-27 09:12:32.027067,9,9,943.52,6,10,2024,1,5.714285714285714,0.9
PRD004,2024-10-28 09:12:32.027067,4,75,885.3,0,10,2024,0,6.0,15.0
PRD004,2024-10-29 09:12:32.027067,6,63,804.71,1,10,2024,0,6.0,9.0
PRD004,2024-10-30 09:12:32.027067,4,41,878.78,2,10,2024,0,6.428571428571429,8.2
PRD004,2024-10-31 09:12:32.027067,3,69,823.95,3,10,2024,0,6.142857142857143,17.25
PRD004,2024-11-01 09:12:32.027067,6,37,867.76,4,11,2024,0,6.0,5.285714285714286
PRD004,2024-11-02 09:12:32.027067,9,91,952.97,5,11,2024,1,5.857142857142857,9.1
PRD004,2024-11-03 09:12:32.027067,4,80,829.92,6,11,2024,1,5.142857142857143,16.0
PRD004,2024-11-04 09:12:32.027067,2,79,834.47,0,11,2024,0,4.857142857142857,26.333333333333332
PRD004,2024-11-05 09:12:32.027067,4,66,915.94,1,11,2024,0,4.571428571428571,13.2
PRD004,2024-11-06 09:12:32.027067,3,76,948.62,2,11,2024,0,4.428571428571429,19.0
PRD004,2024-11-07 09:12:32.027067,3,46,822.22,3,11,2024,0,4.428571428571429,11.5
PRD004,2024-11-08 09:12:32.027067,6,59,820.93,4,11,2024,0,4.428571428571429,8.428571428571429
PRD004,2024-11-09 09:12:32.027067,5,95,975.01,5,11,2024,1,3.857142857142857,15.833333333333334
PRD004,2024-11-10 09:12:32.027067,4,31,809.76,6,11,2024,1,3.857142857142857,6.2
PRD004,2024-11-11 09:12:32.027067,4,15,920.13,0,11,2024,0,4.142857142857143,3.0
PRD004,2024-11-12 09:12:32.027067,1,71,906.4,1,11,2024,0,3.7142857142857144,35.5
PRD004,2024-11-13 09:12:32.027067,2,70,821.21,2,11,2024,0,3.5714285714285716,23.333333333333332
PRD004,2024-11-14 09:12:32.027067,2,60,892.49,3,11,2024,0,3.4285714285714284,20.0
PRD004,2024-11-15 09:12:32.027067,6,24,942.02,4,11,2024,0,3.4285714285714284,3.4285714285714284
PRD004,2024-11-16 09:12:32.027067,4,28,833.6,5,11,2024,1,3.2857142857142856,5.6
PRD004,2024-11-17 09:12:32.027067,4,43,894.83,6,11,2024,1,3.2857142857142856,8.6
PRD004,2024-11-18 09:12:32.027067,4,61,933.79,0,11,2024,0,3.2857142857142856,12.2
PRD004,2024-11-19 09:12:32.027067,5,58,830.19,1,11,2024,0,3.857142857142857,9.666666666666666
PRD004,2024-11-20 09:12:32.027067,2,82,812.27,2,11,2024,0,3.857142857142857,27.333333333333332
PRD004,2024-11-21 09:12:32.027067,2,43,859.36,3,11,2024,0,3.857142857142857,14.333333333333334
PRD004,2024-11-22 09:12:32.027067,3,65,885.91,4,11,2024,0,3.4285714285714284,16.25
PRD004,2024-11-23 09:12:32.027067,4,59,935.98,5,11,2024,1,3.4285714285714284,11.8
PRD004,2024-11-24 09:12:32.027067,2,82,903.42,6,11,2024,1,3.142857142857143,27.333333333333332
PRD004,2024-11-25 09:12:32.027067,3,40,838.09,0,11,2024,0,3.0,10.0
PRD004,2024-11-26 09:12:32.027067,7,83,872.69,1,11,2024,0,3.2857142857142856,10.375
PRD004,2024-11-27 09:12:32.027067,3,90,840.17,2,11,2024,0,3.4285714285714284,22.5
PRD004,2024-11-28 09:12:32.027067,7,46,889.36,3,11,2024,0,4.142857142857143,5.75
PRD004,2024-11-29 09:12:32.027067,5,39,816.16,4,11,2024,0,4.428571428571429,6.5
PRD004,2024-11-30 09:12:32.027067,9,21,845.73,5,11,2024,1,5.142857142857143,2.1
PRD004,2024-12-01 09:12:32.027067,6,31,914.68,6,12,2024,1,5.714285714285714,4.428571428571429
PRD004,2024-12-02 09:12:32.027067,5,14,877.23,0,12,2024,0,6.0,2.3333333333333335
PRD004,2024-12-03 09:12:32.027067,5,25,934.62,1,12,2024,0,5.714285714285714,4.166666666666667
PRD004,2024-12-04 09:12:32.027067,5,49,830.29,2,12,2024,0,6.0,8.166666666666666
PRD004,2024-12-05 09:12:32.027067,6,49,868.74,3,12,2024,0,5.857142857142857,7.0
PRD004,2024-12-06 09:12:32.027067,4,56,910.84,4,12,2024,0,5.714285714285714,11.2
PRD004,2024-12-07 09:12:32.027067,6,72,953.33,5,12,2024,1,5.285714285714286,10.285714285714286
PRD004,2024-12-08 09:12:32.027067,5,86,955.71,6,12,2024,1,5.142857142857143,14.333333333333334
PRD004,2024-12-09 09:12:32.027067,1,89,808.82,0,12,2024,0,4.571428571428571,44.5
PRD004,2024-12-10 09:12:32.027067,6,20,843.8,1,12,2024,0,4.714285714285714,2.857142857142857
PRD004,2024-12-11 09:12:32.027067,2,69,814.66,2,12,2024,0,4.285714285714286,23.0
PRD004,2024-12-12 09:12:32.027067,2,18,854.14,3,12,2024,0,3.7142857142857144,6.0
PRD004,2024-12-13 09:12:32.027067,4,46,927.92,4,12,2024,0,3.7142857142857144,9.2
PRD004,2024-12-14 09:12:32.027067,4,36,967.21,5,12,2024,1,3.4285714285714284,7.2
PRD004,2024-12-15 09:12:32.027067,7,52,934.89,6,12,2024,1,3.7142857142857144,6.5
PRD004,2024-12-16 09:12:32.027067,3,57,814.81,0,12,2024,0,4.0,14.25
PRD004,2024-12-17 09:12:32.027067,5,56,938.7,1,12,2024,0,3.857142857142857,9.333333333333334
PRD004,2024-12-18 09:12:32.027067,3,95,878.75,2,12,2024,0,4.0,23.75
PRD004,2024-12-19 09:12:32.027067,4,48,925.99,3,12,2024,0,4.285714285714286,9.6
PRD004,2024-12-20 09:12:32.027067,4,72,912.04,4,12,2024,0,4.285714285714286,14.4
PRD004,2024-12-21 09:12:32.027067,5,32,911.68,5,12,2024,1,4.428571428571429,5.333333333333333
PRD004,2024-12-22 09:12:32.027067,5,87,831.36,6,12,2024,1,4.142857142857143,14.5
PRD004,2024-12-23 09:12:32.027067,4,36,960.24,0,12,2024,0,4.285714285714286,7.2
PRD004,2024-12-24 09:12:32.027067,1,36,848.57,1,12,2024,0,3.7142857142857144,18.0
PRD004,2024-12-25 09:12:32.027067,3,41,949.5,2,12,2024,0,3.7142857142857144,10.25
PRD004,2024-12-26 09:12:32.027067,8,41,965.28,3,12,2024,0,4.285714285714286,4.555555555555555
PRD004,2024-12-27 09:12:32.027067,6,48,906.37,4,12,2024,0,4.571428571428571,6.857142857142857
PRD004,2024-12-28 09:12:32.027067,8,75,899.01,5,12,2024,1,5.0,8.333333333333334
PRD004,2024-12-29 09:12:32.027067,6,37,804.84,6,12,2024,1,5.142857142857143,5.285714285714286
PRD004,2024-12-30 09:12:32.027067,6,72,902.42,0,12,2024,0,5.428571428571429,10.285714285714286
PRD004,2024-12-31 09:12:32.027067,7,74,946.49,1,12,2024,0,6.285714285714286,9.25
PRD004,2025-01-01 09:12:32.027067,4,68,955.69,2,1,2025,0,6.428571428571429,13.6
PRD004,2025-01-02 09:12:32.027067,6,50,912.8,3,1,2025,0,6.142857142857143,7.142857142857143
PRD004,2025-01-03 09:12:32.027067,6,51,926.48,4,1,2025,0,6.142857142857143,7.285714285714286
PRD004,2025-01-04 09:12:32.027067,3,30,934.56,5,1,2025,1,5.428571428571429,7.5
PRD004,2025-01-05 09:12:32.027067,4,41,802.66,6,1,2025,1,5.142857142857143,8.2
PRD004,2025-01-06 09:12:32.027067,2,78,819.11,0,1,2025,0,4.571428571428571,26.0
PRD004,2025-01-07 09:12:32.027067,4,56,977.2,1,1,2025,0,4.142857142857143,11.2
PRD004,2025-01-08 09:12:32.027067,5,31,968.67,2,1,2025,0,4.285714285714286,5.166666666666667
PRD004,2025-01-09 09:12:32.027067,2,44,971.9,3,1,2025,0,3.7142857142857144,14.666666666666666
PRD004,2025-01-10 09:12:32.027067,3,52,942.62,4,1,2025,0,3.2857142857142856,13.0
PRD004,2025-01-11 09:12:32.027067,7,22,972.24,5,1,2025,1,3.857142857142857,2.75
PRD004,2025-01-12 09:12:32.027067,4,34,954.94,6,1,2025,1,3.857142857142857,6.8
PRD004,2025-01-13 09:12:32.027067,3,24,951.09,0,1,2025,0,4.0,6.0
PRD004,2025-01-14 09:12:32.027067,4,24,913.99,1,1,2025,0,4.0,4.8
PRD004,2025-01-15 09:12:32.027067,5,32,861.54,2,1,2025,0,4.0,5.333333333333333
PRD004,2025-01-16 09:12:32.027067,6,31,976.32,3,1,2025,0,4.571428571428571,4.428571428571429
PRD004,2025-01-17 09:12:32.027067,4,23,892.92,4,1,2025,0,4.714285714285714,4.6
PRD004,2025-01-18 09:12:32.027067,8,24,810.03,5,1,2025,1,4.857142857142857,2.6666666666666665
